1.1.3.15	(S)-2-hydroxy-acid oxidase	37000	-	x * 44000, bundle sheath cell isozyme, SDS-PAGE, x * 37000, mesophyll cell isozyme, SDS-PAGE	Amaranthus retroflexus	-	677109	
1.1.3.15	(S)-2-hydroxy-acid oxidase	37800	-	4 * 37800, SDS-PAGE	Gallus gallus	-	389684	
1.1.3.15	(S)-2-hydroxy-acid oxidase	39000	-	x * 39000, calculated	Lactococcus lactis	Q9CG58	687389	
1.1.3.15	(S)-2-hydroxy-acid oxidase	40000	-	x * 40000, isoenzymes A and B, SDS-PAGE	Mus musculus	-	389690	
1.1.3.15	(S)-2-hydroxy-acid oxidase	40950	-	MALDI-TOF MS, calculated, 383 amino acids	Lactococcus lactis	Q9CG58	692867	
1.1.3.15	(S)-2-hydroxy-acid oxidase	42380	-	calculated, 390 amino acids, 869 bp	Streptococcus iniae	A9QH69	695773	
1.1.3.15	(S)-2-hydroxy-acid oxidase	42380	-	calculated, 390 amino acids, 869 bp	Streptococcus iniae	A9QH71	695773	
1.1.3.15	(S)-2-hydroxy-acid oxidase	42384	-	1 * 42384, type 1 enzyme	Streptococcus iniae	A9QH69	695773	
1.1.3.15	(S)-2-hydroxy-acid oxidase	42384	-	1 * 42384, type 1 enzyme	Streptococcus iniae	A9QH71	695773	
1.1.3.15	(S)-2-hydroxy-acid oxidase	44000	-	2 x 37000 + 2 * 44000, SDS-PAGE	Zea mays	-	701203	
1.1.3.15	(S)-2-hydroxy-acid oxidase	44000	-	x * 44000, bundle sheath cell isozyme, SDS-PAGE, x * 37000, mesophyll cell isozyme, SDS-PAGE	Amaranthus retroflexus	-	677109	
1.1.3.15	(S)-2-hydroxy-acid oxidase	44038	-	1 * 44038, type 2 enzyme	Streptococcus iniae	A9QH69	695773	
1.1.3.15	(S)-2-hydroxy-acid oxidase	44038	-	1 * 44038, type 2 enzyme	Streptococcus iniae	A9QH71	695773	
1.1.3.15	(S)-2-hydroxy-acid oxidase	44040	-	calculated, 407 amino acids, 920 bp, 51 bp repeat sequence compared to type 1 enzyme	Streptococcus iniae	A9QH69	695773	
1.1.3.15	(S)-2-hydroxy-acid oxidase	44040	-	calculated, 407 amino acids, 920 bp, 51 bp repeat sequence compared to type 1 enzyme	Streptococcus iniae	A9QH71	695773	
1.1.3.15	(S)-2-hydroxy-acid oxidase	50000	-	8 * 50000, transmission electron microscopy analysis and SDS-PAGE	Geotrichum candidum	-	440396	
1.1.3.15	(S)-2-hydroxy-acid oxidase	160000	-	sequence calculation	Zea mays	-	701203	
1.1.3.15	(S)-2-hydroxy-acid oxidase	169000	-	non-denaturating gel electrophoresis	Gallus gallus	-	389684	
1.1.3.15	(S)-2-hydroxy-acid oxidase	400000	-	native PAGE	Geotrichum candidum	-	440396	
