5.3.1.9	glucose-6-phosphate isomerase	6320	-	1 * 6320, A-type subunit, + 1 * 69800, B-type subunit, isoenzyme 3, SDS-PAGE	Homo sapiens	-	2855	
5.3.1.9	glucose-6-phosphate isomerase	23000	-	2 * 23000, SDS-PAGE	Pyrococcus furiosus	-	651684	
5.3.1.9	glucose-6-phosphate isomerase	24000	-	x * 24000, SDS-PAGE	Thermococcus kodakarensis	-	728836	
5.3.1.9	glucose-6-phosphate isomerase	24675	-	x * 24675, calculated from amino acid sequence	Thermococcus kodakarensis	-	728836	
5.3.1.9	glucose-6-phosphate isomerase	26834	-	2 * 26834, calculated, 2 * 32000, SDS-PAGE	Salmonella enterica	-	662029	
5.3.1.9	glucose-6-phosphate isomerase	27000	-	2 * 34684, calculated, 2 * 27000, SDS-PAGE	Sinorhizobium meliloti	-	662029	
5.3.1.9	glucose-6-phosphate isomerase	28000	-	gel filtration	Methanosarcina mazei	-	662029	
5.3.1.9	glucose-6-phosphate isomerase	30209	-	1 * 30209, calculated, 1 * 28000, SDS-PAGE	Methanosarcina mazei	-	662029	
5.3.1.9	glucose-6-phosphate isomerase	32000	-	2 * 26834, calculated, 2 * 32000, SDS-PAGE	Salmonella enterica	-	662029	
5.3.1.9	glucose-6-phosphate isomerase	33548	-	2 * 36000, SDS-PAGE, 2 * 33548, calculated	Pyrobaculum aerophilum	-	661679	
5.3.1.9	glucose-6-phosphate isomerase	34684	-	2 * 34684, calculated, 2 * 27000, SDS-PAGE	Sinorhizobium meliloti	-	662029	
5.3.1.9	glucose-6-phosphate isomerase	35000	-	2 * 35000, SDS-PAGE, 2 * 35150, calculated	Thermoplasma acidophilum	-	662220	
5.3.1.9	glucose-6-phosphate isomerase	35000	-	2 * 35000, SDS-PAGE, 2 * 35150, calculated	Thermoplasma acidophilum	Q9HIC2	662220	
5.3.1.9	glucose-6-phosphate isomerase	35150	-	2 * 35000, SDS-PAGE, 2 * 35150, calculated	Thermoplasma acidophilum	-	662220	
5.3.1.9	glucose-6-phosphate isomerase	35150	-	2 * 35000, SDS-PAGE, 2 * 35150, calculated	Thermoplasma acidophilum	Q9HIC2	662220	
5.3.1.9	glucose-6-phosphate isomerase	36000	-	2 * 36000, SDS-PAGE, 2 * 33548, calculated	Pyrobaculum aerophilum	-	661679	
5.3.1.9	glucose-6-phosphate isomerase	36000	-	2 * 36000, SDS-PAGE, 2 * 36100, calculated	Aeropyrum pernix	-	662220	
5.3.1.9	glucose-6-phosphate isomerase	36000	-	2 * 36000, SDS-PAGE, 2 * 36100, calculated	Aeropyrum pernix	Q9YE01	662220	
5.3.1.9	glucose-6-phosphate isomerase	36100	-	2 * 36000, SDS-PAGE, 2 * 36100, calculated	Aeropyrum pernix	-	662220	
5.3.1.9	glucose-6-phosphate isomerase	36100	-	2 * 36000, SDS-PAGE, 2 * 36100, calculated	Aeropyrum pernix	Q9YE01	662220	
5.3.1.9	glucose-6-phosphate isomerase	41000	-	native enzyme, gel filtration	Pyrococcus furiosus	-	651684	
5.3.1.9	glucose-6-phosphate isomerase	43000	-	gel filtration	Sinorhizobium meliloti	-	662029	
5.3.1.9	glucose-6-phosphate isomerase	45000	-	2 * 45000, SDS-PAGE	Methanocaldococcus jannaschii	-	649517	
5.3.1.9	glucose-6-phosphate isomerase	45000	-	gel filtration	Aeropyrum pernix	-	662220	
5.3.1.9	glucose-6-phosphate isomerase	45000	-	gel filtration	Aeropyrum pernix	Q9YE01	662220	
5.3.1.9	glucose-6-phosphate isomerase	48000	-	gel filtration	Thermoplasma acidophilum	-	662220	
5.3.1.9	glucose-6-phosphate isomerase	48000	-	gel filtration	Thermoplasma acidophilum	Q9HIC2	662220	
5.3.1.9	glucose-6-phosphate isomerase	49000	-	x * 49000, free enzyme, SDS-PAGE	Ruminiclostridium thermocellum	-	714592	
5.3.1.9	glucose-6-phosphate isomerase	50600	-	4 * 50600, SDS-PAGE	Bacillus caldotenax	-	2852	
5.3.1.9	glucose-6-phosphate isomerase	55000	-	1 * 55000 + 1 * 65000, SDS-PAGE	Carassius auratus	-	704132	
5.3.1.9	glucose-6-phosphate isomerase	55000	-	x * 55000	Drosophila melanogaster	-	2846	
5.3.1.9	glucose-6-phosphate isomerase	59000	-	2 * 59000, low-molecular weight form, SDS-PAGE; possible 4 * 59000, high-molecular weight form, SDS-PAGE	Escherichia coli	-	2841	
5.3.1.9	glucose-6-phosphate isomerase	61000	-	2 * 61000, SDS-PAGE	Pisum sativum	-	2837	
5.3.1.9	glucose-6-phosphate isomerase	61000	-	2 * 61450, mass spectrometry, 2 * 61000, SDS-PAGE	Mycobacterium tuberculosis	-	660920	
5.3.1.9	glucose-6-phosphate isomerase	61450	-	2 * 61450, mass spectrometry, 2 * 61000, SDS-PAGE	Mycobacterium tuberculosis	-	660920	
5.3.1.9	glucose-6-phosphate isomerase	63200	-	2 * 63200, A-type subunit, isoenzyme 1 and 2, SDS-PAGE	Homo sapiens	-	2855	
5.3.1.9	glucose-6-phosphate isomerase	65000	-	1 * 55000 + 1 * 65000, SDS-PAGE	Carassius auratus	-	704132	
5.3.1.9	glucose-6-phosphate isomerase	65000	-	sedimentation equilibrium, analytical ultracentrifugation	Pyrobaculum aerophilum	-	661679	
5.3.1.9	glucose-6-phosphate isomerase	67000	-	analytical ultracentrifugation	Thermoplasma acidophilum	-	662220	
5.3.1.9	glucose-6-phosphate isomerase	67000	-	analytical ultracentrifugation	Thermoplasma acidophilum	Q9HIC2	662220	
5.3.1.9	glucose-6-phosphate isomerase	67000	-	gel filtration	Salmonella enterica	-	662029	
5.3.1.9	glucose-6-phosphate isomerase	67113	-	x * 67113, calculation from nucleotide sequence	Leishmania mexicana mexicana	-	2863	
5.3.1.9	glucose-6-phosphate isomerase	69800	-	1 * 6320, A-type subunit, + 1 * 69800, B-type subunit, isoenzyme 3, SDS-PAGE; 2 * 69800, B-type subunit, isoenzyme 4, SDS-PAGE	Homo sapiens	-	2855	
5.3.1.9	glucose-6-phosphate isomerase	73300	-	x * 75000, recombinant His-tagged enzyme, SDS-PAGE, x * 73300, about, sequence calculation	Dunaliella salina	-	705640	
5.3.1.9	glucose-6-phosphate isomerase	75000	-	x * 75000, recombinant His-tagged enzyme, SDS-PAGE, x * 73300, about, sequence calculation	Dunaliella salina	-	705640	
5.3.1.9	glucose-6-phosphate isomerase	80000	-	gel filtration	Methanocaldococcus jannaschii	-	649517	
5.3.1.9	glucose-6-phosphate isomerase	96000	-	gel filtration	Cyamopsis tetragonoloba	-	2813	
5.3.1.9	glucose-6-phosphate isomerase	104000	-	gel filtration	Trigonella foenum-graecum	-	2813	
5.3.1.9	glucose-6-phosphate isomerase	110000	-	gel filtration	Leishmania mexicana mexicana	-	2863	
5.3.1.9	glucose-6-phosphate isomerase	110000	-	sedimentation equilibrium analysis	Pisum sativum	-	2837	
5.3.1.9	glucose-6-phosphate isomerase	116000	-	gel filtration	Trypanosoma cruzi	-	2832	
5.3.1.9	glucose-6-phosphate isomerase	120000	-	gel filtration	Carassius auratus	-	704132	
5.3.1.9	glucose-6-phosphate isomerase	120000	-	gel filtration	Mycobacterium tuberculosis	-	660920	
5.3.1.9	glucose-6-phosphate isomerase	120000	-	isoenzyme A, B and C, sedimentation equilibrium ultracentrifugation, gel electrophoresis	Saccharomyces cerevisiae	-	2835	
5.3.1.9	glucose-6-phosphate isomerase	120000	127000	gel filtration, density gradient centrifugation	Cassia coluteoides	-	2813	
5.3.1.9	glucose-6-phosphate isomerase	120000	130000	low-molecular weight form PGI I, gel filtration, sucrose density gradient centrifugation	Escherichia coli	-	2841	
5.3.1.9	glucose-6-phosphate isomerase	125000	-	cytosolic isoenzyme, gel filtration	Brassica oleracea	-	2844	
5.3.1.9	glucose-6-phosphate isomerase	125000	-	cytosolic isoenzyme, gel filtration	Helianthus annuus	-	2844	
5.3.1.9	glucose-6-phosphate isomerase	125000	-	gel filtration	Clarkia xantiana	-	2844	
5.3.1.9	glucose-6-phosphate isomerase	127000	-	-	Drosophila melanogaster	-	2846	
5.3.1.9	glucose-6-phosphate isomerase	128000	-	gel filtration	Glycine max	-	2813	
