2.7.1.4	fructokinase	20000	-	glycerol gradient equilibrium sedimentation in presence of 10 mM fructose or 10 mM MgCl2	Streptomyces violaceoruber	-	641495
2.7.1.4	fructokinase	32000	-	2 * 32000, SDS-PAGE after complete reduction with 2-mercaptoethanol	Lactococcus lactis	-	641483
2.7.1.4	fructokinase	32500	-	x * 32500, calculated, x * 35000, SDS-PAGE	Bifidobacterium longum	-	662020
2.7.1.4	fructokinase	34000	-	SDS-PAGE	Klebsiella pneumoniae	-	641492
2.7.1.4	fructokinase	34700	-	x * 34700, SDS-PAGE	Zea mays	Q6XZ78	663163
2.7.1.4	fructokinase	34700	-	x * 34700, SDS-PAGE	Zea mays	Q6XZ79	663163
2.7.1.4	fructokinase	35000	-	2 * 35000, SDS-PAGE, 2 * 36221, calculated for His-tagged protein	Thermococcus litoralis	-	661678
2.7.1.4	fructokinase	35000	-	x * 32500, calculated, x * 35000, SDS-PAGE	Bifidobacterium longum	-	662020
2.7.1.4	fructokinase	35400	-	2 * 35400, SDS-PAGE	Beta vulgaris	Q42645	641509
2.7.1.4	fructokinase	35500	-	x * 35500, SDS-PAGE	Zea mays	Q6XZ78	663163
2.7.1.4	fructokinase	35500	-	x * 35500, SDS-PAGE	Zea mays	Q6XZ79	663163
2.7.1.4	fructokinase	36000	-	2 * 36000, SDS-PAGE	Solanum tuberosum	-	641484
2.7.1.4	fructokinase	36221	-	2 * 35000, SDS-PAGE, 2 * 36221, calculated for His-tagged protein	Thermococcus litoralis	-	661678
2.7.1.4	fructokinase	36500	-	SDS-PAGE	Rhizobium leguminosarum	-	641500
2.7.1.4	fructokinase	37000	-	2 * 37000, SDS-PAGE	Pseudomonas sp.	-	641507
2.7.1.4	fructokinase	37000	-	fructokinase-Ia, and fructokinase-1b, gel filtration	Hordeum vulgare	-	641498
2.7.1.4	fructokinase	39000	-	SDS-PAGE	Escherichia coli	-	641492
2.7.1.4	fructokinase	41440	-	x * 41440, calculated	Solanum lycopersicum	Q6VWJ5	663167
2.7.1.4	fructokinase	44000	-	gel filtration	Lactococcus lactis	-	641483
2.7.1.4	fructokinase	47000	-	sucrose density gradient centrifugation	Leuconostoc mesenteroides	-	641481
2.7.1.4	fructokinase	54300	-	-	Mycobacterium phlei	-	641478
2.7.1.4	fructokinase	58000	-	gel filtration	Thermococcus litoralis	-	661678
2.7.1.4	fructokinase	60000	-	nondenaturing equilibrium ultracentrifugation	Lactococcus lactis	-	641483
2.7.1.4	fructokinase	70000	-	gel filtration	Solanum tuberosum	-	641484
2.7.1.4	fructokinase	70000	-	native enzyme	Beta vulgaris	Q42645	641509
2.7.1.4	fructokinase	72000	-	gel filtration	Pisum sativum	-	641482
2.7.1.4	fructokinase	73000	-	fructokinase II, gel filtration	Hordeum vulgare	-	641498
2.7.1.4	fructokinase	75000	-	gel filtration	Pseudomonas sp.	-	641507
2.7.1.4	fructokinase	80000	-	glycerol gradient equilibrium sedimentation in presence of 10 mM MgATP2-	Streptomyces violaceoruber	-	641495
2.7.1.4	fructokinase	84000	-	gel filtration	Glycine max	-	641486
2.7.1.4	fructokinase	85000	-	native enzyme	Persea americana	-	641509
