4.1.1.21	phosphoribosylaminoimidazole carboxylase	17000	-	x * 17000, purE encoded protein, + x * 39000, purK encoded protein, SDS-PAGE. PurE has an octameric MW of 126000 by gel filtration. PurK has a dimeric MW of 79000 by gel filtration	Escherichia coli	-	1268	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	17176	-	x * 17176, subunit I, + x * 42150, subunit II, calculation from nucleotide sequence	Bacillus subtilis	-	1259	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	17189	-	8 * 17189, calculated from amino acid sequence	Treponema denticola	-	714253	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	17189	-	8 * 17189, calculated from amino acid sequence	Treponema denticola	Q73PV9	714253	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	17195	-	8 * 17195, ESI-MS	Treponema denticola	-	714253	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	17195	-	8 * 17195, ESI-MS	Treponema denticola	Q73PV9	714253	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	39000	-	x * 17000, purE encoded protein, + x * 39000, purK encoded protein, SDS-PAGE. PurE has an octameric MW of 126000 by gel filtration. PurK has a dimeric MW of 79000 by gel filtration	Escherichia coli	-	1268	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	40500	-	1 * 40500 + 1 * 56000, SDS-PAGE, two subunits associate in a 1:1 ratio	Ovis aries	-	4137	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	42150	-	x * 17176, subunit I, + x * 42150, subunit II, calculation from nucleotide sequence	Bacillus subtilis	-	1259	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	50000	-	8 * 50000, SDS-PAGE	Trichoplusia ni	-	728777	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	56000	-	1 * 40500 + 1 * 56000, SDS-PAGE, two subunits associate in a 1:1 ratio	Ovis aries	-	4137	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	62200	-	determination from amino acid sequence, 570 amino acid residues in length	Zygosaccharomyces rouxii	Q9UVE6	654019	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	184000	-	gel filtration	Treponema denticola	-	714253	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	184000	-	gel filtration	Treponema denticola	Q73PV9	714253	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	360000	-	gel filtration	Trichoplusia ni	-	728777	
4.1.1.21	phosphoribosylaminoimidazole carboxylase	420000	-	gel filtration	Ovis aries	-	4137	
