2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	33000	-	x * 81000, TPSP holoenzyme, x * 50000, isolated trehalose-6-phosphate synthase domain, x * 33000, isolated trehalose-6-phosphate phophatase domain	Thermoproteus tenax	-	728601	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	33000	-	x * 81000, TPSP holoenzyme, x * 50000, isolated trehalose-6-phosphate synthase domain, x * 33000, isolated trehalose-6-phosphate phophatase domain	Thermoproteus tenax	G4RK44	728601	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	50000	-	x * 81000, TPSP holoenzyme, x * 50000, isolated trehalose-6-phosphate synthase domain, x * 33000, isolated trehalose-6-phosphate phophatase domain	Thermoproteus tenax	-	728601	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	50000	-	x * 81000, TPSP holoenzyme, x * 50000, isolated trehalose-6-phosphate synthase domain, x * 33000, isolated trehalose-6-phosphate phophatase domain	Thermoproteus tenax	G4RK44	728601	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	51000	-	x * 51000, calculated	Actinoplanes sp.	A8QX04	690584	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	51400	-	2 * 51400, about, sequence calculation	Thermoplasma acidophilum	-	727099	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	51400	-	2 * 51400, about, sequence calculation	Thermoplasma acidophilum	Q9HIW6	727099	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	52000	-	x * 52000, recombinant enzyme, SDS-PAGE	Thermus thermophilus	Q7WUI7	658670	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	55000	-	x * 55000, isozyme TPS1, x * 100000, isozyme TPS2, x * 105000, isozyme TPS3, SDS-PAGE	Saccharomyces cerevisiae	-	488595	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	56200	-	x * 56200, calculation from nucleotide sequence	Saccharomyces cerevisiae	-	488595	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	56210	-	calculated from sequence of cDNA	Saccharomyces cerevisiae	-	702847	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	58000	-	x * 58000, SDS-PAGE	Metarhizium anisopliae	-	704738	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	60000	-	x * 60000, SDS-PAGE	Cyberlindnera jadinii	-	718977	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	60000	-	x * 60000, SDS-PAGE	Helicoverpa armigera	-	703894	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	60000	-	x * 60000, SDS-PAGE	Helicoverpa armigera	B5TD29	703894	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	63000	-	gel filtration	Halorhodospira halochloris	-	488594	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	66000	-	x * 66000, SDS-PAGE	 x * 66000, SDS-PAGE	Ascaris suum	-	736579
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	66000	-	x * 66000, SDS-PAGE	 x * 66000, SDS-PAGE	Ascaris suum	H2BIV4	736579
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	66000	-	x * 66000, SDS-PAGE	 x * 66000, SDS-PAGE	Ascaris suum	H2BIV5	736579
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	81000	-	x * 81000, TPSP holoenzyme, x * 50000, isolated trehalose-6-phosphate synthase domain, x * 33000, isolated trehalose-6-phosphate phophatase domain	Thermoproteus tenax	-	728601	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	81000	-	x * 81000, TPSP holoenzyme, x * 50000, isolated trehalose-6-phosphate synthase domain, x * 33000, isolated trehalose-6-phosphate phophatase domain	Thermoproteus tenax	G4RK44	728601	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	91976	-	x * 91976, calculated	Locusta migratoria manilensis	A8D372	704031	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	97000	-	x * 97000, calculated from sequence	Ginkgo biloba	-	674381	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	97000	-	x * 97000, calculated from sequence	Ginkgo biloba	Q5D6D9	674381	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	97800	-	x * 97800, about, sequence calculation	Rhizopus oryzae	-	736372	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	97800	-	x * 97800, about, sequence calculation	Rhizopus oryzae	A0A0B5WYD4	736372	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	100000	-	x * 55000, isozyme TPS1, x * 100000, isozyme TPS2, x * 105000, isozyme TPS3, SDS-PAGE	Saccharomyces cerevisiae	-	488595	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	105000	-	x * 55000, isozyme TPS1, x * 100000, isozyme TPS2, x * 105000, isozyme TPS3, SDS-PAGE	Saccharomyces cerevisiae	-	488595	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	115000	-	4 * 115000, SDS-PAGE	Selaginella lepidophylla	-	657760	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	440000	-	native PAGE	Selaginella lepidophylla	-	657760	
2.4.1.15	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	630000	-	gel filtration	Saccharomyces cerevisiae	-	488595	
