2.6.1.2	alanine transaminase	17700	-	x * 17700, isoform AlaAT I, x * 112200, isoform AlaAT II, SDS-PAGE	Rattus norvegicus	-	662840
2.6.1.2	alanine transaminase	18370	-	isoform AlaAT I, gel filtration	Rattus norvegicus	-	662840
2.6.1.2	alanine transaminase	45000	-	2 * 45000, SDS-PAGE	Chlamydomonas reinhardtii	-	636723
2.6.1.2	alanine transaminase	45000	-	SDS-PAGE	Hydrogenobacter thermophilus	-	703680
2.6.1.2	alanine transaminase	46000	-	2 * 46000, SDS-PAGE	Pyrococcus furiosus	-	636733
2.6.1.2	alanine transaminase	48000	-	2 * 48000, SDS-PAGE	Oryctolagus cuniculus	-	636727
2.6.1.2	alanine transaminase	50000	-	2 * 50000, SDS-PAGE	Hordeum vulgare	-	636726
2.6.1.2	alanine transaminase	50000	-	2 * 50000, SDS-PAGE	Panicum miliaceum	-	636725
2.6.1.2	alanine transaminase	52000	-	2 * 52000, SDS-PAGE	Candida maltosa	-	636724
2.6.1.2	alanine transaminase	53000	-	enzyme containing a His- and a T5-tag, SDS-PAGE	Capsicum annuum	-	676687
2.6.1.2	alanine transaminase	54000	-	x * 54000 + x * 56000, SDS-PAGE	Clarias batrachus	-	661515
2.6.1.2	alanine transaminase	54000	-	x * 54000 + x * 56000, SDS-PAGE	Labeo rohita	-	661515
2.6.1.2	alanine transaminase	55500	-	2 * 55500, gel filtration	Lachancea kluyveri	-	673585
2.6.1.2	alanine transaminase	55500	-	2 * 55500, gel filtration	Lachancea kluyveri	A5H0J5	673585
2.6.1.2	alanine transaminase	56000	-	2 * 56000, SDS-PAGE	Lachancea kluyveri	-	673585
2.6.1.2	alanine transaminase	56000	-	2 * 56000, SDS-PAGE	Lachancea kluyveri	A5H0J5	673585
2.6.1.2	alanine transaminase	56000	-	x * 54000 + x * 56000, SDS-PAGE	Clarias batrachus	-	661515
2.6.1.2	alanine transaminase	56000	-	x * 54000 + x * 56000, SDS-PAGE	Labeo rohita	-	661515
2.6.1.2	alanine transaminase	57900	-	SDS-PAGE	Medicago truncatula	-	675140
2.6.1.2	alanine transaminase	59000	-	x * 59000, calculated, x * 60000, SDS-PAGE, His-tagged protein	Homo sapiens	-	689878
2.6.1.2	alanine transaminase	60000	-	x * 59000, calculated, x * 60000, SDS-PAGE, His-tagged protein	Homo sapiens	-	689878
2.6.1.2	alanine transaminase	69000	-	-	Bombyx mori	-	636712
2.6.1.2	alanine transaminase	69000	-	gel filtration, 1.5fold larger than single peptide mass, indicating that the enzyme is a monomer or homodimer	Hydrogenobacter thermophilus	-	703680
2.6.1.2	alanine transaminase	75000	-	1 * 75000, SDS-PAGE	Sus scrofa	-	636721
2.6.1.2	alanine transaminase	80000	-	gel filtration	Sus scrofa	-	636721
2.6.1.2	alanine transaminase	93400	-	gel filtration	Pyrococcus furiosus	-	636733
2.6.1.2	alanine transaminase	95000	-	gel filtration	Oryctolagus cuniculus	-	636727
2.6.1.2	alanine transaminase	97000	-	gel filtration	Hordeum vulgare	-	636726
2.6.1.2	alanine transaminase	99000	-	gel filtration	Candida maltosa	-	636724
2.6.1.2	alanine transaminase	100000	-	gel filtration	Solanum lycopersicum	-	636720
2.6.1.2	alanine transaminase	101000	-	SDS-PAGE	Branchiostoma belcheri	-	674386
2.6.1.2	alanine transaminase	102000	-	gel filtration	Panicum miliaceum	-	636725
2.6.1.2	alanine transaminase	105000	-	gel filtration	Chlamydomonas reinhardtii	-	636723
2.6.1.2	alanine transaminase	110000	-	-	Leptosphaeria michotii	-	636711
2.6.1.2	alanine transaminase	111000	-	gel filtration; PAGE	Lachancea kluyveri	-	673585
2.6.1.2	alanine transaminase	111000	-	gel filtration; PAGE	Lachancea kluyveri	A5H0J5	673585
2.6.1.2	alanine transaminase	112000	118000	gel filtration	Felis catus	-	636717
2.6.1.2	alanine transaminase	112200	-	x * 17700, isoform AlaAT I, x * 112200, isoform AlaAT II, SDS-PAGE	Rattus norvegicus	-	662840
2.6.1.2	alanine transaminase	114800	-	isoform AlaAT II, gel filtration	Rattus norvegicus	-	662840
2.6.1.2	alanine transaminase	118000	-	sucrose density gradient centrifugation	Oryctolagus cuniculus	-	636727
