4.1.1.15	glutamate decarboxylase	30500	-	gel filtration	Neurospora crassa	-	3990	
4.1.1.15	glutamate decarboxylase	33200	-	1 * 33200, SDS-PAGE	Neurospora crassa	-	3990	
4.1.1.15	glutamate decarboxylase	40000	-	gel filtration	Pyrococcus furiosus	Q8U1P6	744560	
4.1.1.15	glutamate decarboxylase	41000	-	SDS-PAGE	Pyrococcus furiosus	Q8U1P6	744560	
4.1.1.15	glutamate decarboxylase	42000	-	1 * 42000, SDS-PAGE	Pyrococcus horikoshii	-	696849	
4.1.1.15	glutamate decarboxylase	43000	-	2 * 43000, SDS-PAGE	Solanum tuberosum	-	3976	
4.1.1.15	glutamate decarboxylase	43000	-	gel filtration	Pyrococcus horikoshii	-	696849	
4.1.1.15	glutamate decarboxylase	46900	-	2 * 46900, SDS-PAGE	Streptococcus thermophilus	Q0GE18	699147	
4.1.1.15	glutamate decarboxylase	48000	-	6 * 48000, SDS-PAGE	Aspergillus oryzae	-	655658	
4.1.1.15	glutamate decarboxylase	48000	-	SDS-PAGE	Oryza sativa	Q9AR41	705391	
4.1.1.15	glutamate decarboxylase	50000	-	x * 53522, sequence calculation, x * 50000, recombinant His-tagged enzyme, SDS-PAGE	Lactobacillus brevis	K4HXK6	727202	
4.1.1.15	glutamate decarboxylase	53000	-	x * 53000, recombinant enzyme, SDS-PAGE	Lactobacillus brevis	D6PXK5	726685	
4.1.1.15	glutamate decarboxylase	53000	-	x * 53000, SDS-PAGE	Lactobacillus plantarum	-	715832	
4.1.1.15	glutamate decarboxylase	53522	-	x * 53522, sequence calculation, x * 50000, recombinant His-tagged enzyme, SDS-PAGE	Lactobacillus brevis	K4HXK6	727202	
4.1.1.15	glutamate decarboxylase	54000	-	2 * 54000, inactive, recombinant His-tagged enzyme, SDS-PAGE; 4 * 54000, ammonium sulfate-activated, recombinant His-tagged enzyme, SDS-PAGE	Lactobacillus brevis	A9ZM78	696808	
