2.1.3.2	aspartate carbamoyltransferase	17000	-	6 * 35000 + 6 * 17000, 2C3/3R2 holoenzyme, calculated	Pyrococcus abyssi	-	661693	
2.1.3.2	aspartate carbamoyltransferase	18000	-	6 * 36500 + 6 * 18000, SDS-PAGE	Sulfolobus acidocaldarius	Q55338	485879	
2.1.3.2	aspartate carbamoyltransferase	33557	-	3 * 37000, SDS-PAGE, recombinant enzyme with His-tag, 3 * 33557, calculated	Aquifex aeolicus	-	662173	
2.1.3.2	aspartate carbamoyltransferase	34800	-	3 * 34800, detagged isolated recombinant enzyme, SDS-PAGE	Homo sapiens	P27708	735382	
2.1.3.2	aspartate carbamoyltransferase	35000	-	6 * 35000 + 6 * 17000, 2C3/3R2 holoenzyme, calculated	Pyrococcus abyssi	-	661693	
2.1.3.2	aspartate carbamoyltransferase	35000	-	x * 35000, SDS-PAGE	Neobodo saliens	-	684848	
2.1.3.2	aspartate carbamoyltransferase	36000	-	6 * 45000 + 6 * 36000, SDS-PAGE	Pseudomonas aeruginosa	-	485886	
2.1.3.2	aspartate carbamoyltransferase	36500	-	6 * 36500 + 6 * 18000, SDS-PAGE	Sulfolobus acidocaldarius	Q55338	485879	
2.1.3.2	aspartate carbamoyltransferase	37000	-	3 * 37000, SDS-PAGE, recombinant enzyme with His-tag, 3 * 33557, calculated	Aquifex aeolicus	-	662173	
2.1.3.2	aspartate carbamoyltransferase	45000	-	6 * 45000 + 6 * 36000, SDS-PAGE	Pseudomonas aeruginosa	-	485886	
2.1.3.2	aspartate carbamoyltransferase	83000	-	gel filtration	Vigna radiata var. radiata	-	485863	
2.1.3.2	aspartate carbamoyltransferase	93000	-	-	Vigna radiata var. radiata	-	485837	
2.1.3.2	aspartate carbamoyltransferase	93000	-	250000 Da and 93000 Da isoforms	Citrobacter freundii	-	485837	
2.1.3.2	aspartate carbamoyltransferase	93000	-	glycerol gradient	Vigna radiata var. radiata	-	485863	
2.1.3.2	aspartate carbamoyltransferase	100000	-	100000 Da and 300000 Da isofomrms	Pseudomonas vulgaris	-	485837	
2.1.3.2	aspartate carbamoyltransferase	102000	-	detagged isolated recombinant enzyme, gel filtration	Homo sapiens	P27708	735382	
2.1.3.2	aspartate carbamoyltransferase	108000	-	1 * 138000 + 1 * 108000, SDS-PAGE	Mycobacterium smegmatis	-	485866	
2.1.3.2	aspartate carbamoyltransferase	112800	-	gel filtration	Aquifex aeolicus	-	662173	
2.1.3.2	aspartate carbamoyltransferase	138000	-	1 * 138000 + 1 * 108000, SDS-PAGE	Mycobacterium smegmatis	-	485866	
2.1.3.2	aspartate carbamoyltransferase	180000	-	2 * 180000, SDS-PAGE	Pseudomonas fluorescens	-	485865	
2.1.3.2	aspartate carbamoyltransferase	246000	-	gel filtration	Mycobacterium smegmatis	-	485866	
2.1.3.2	aspartate carbamoyltransferase	250000	-	250000 Da and 93000 Da isoforms	Citrobacter freundii	-	485837	
2.1.3.2	aspartate carbamoyltransferase	300000	-	-	Vibrio natriegens	-	485876	
2.1.3.2	aspartate carbamoyltransferase	300000	-	100000 Da and 300000 Da isoforms	Azotobacter vinelandii	-	485837	
2.1.3.2	aspartate carbamoyltransferase	300000	-	100000 Da and 300000 Da isoforms	Pseudomonas vulgaris	-	485837	
2.1.3.2	aspartate carbamoyltransferase	300000	-	100000 Da and 300000 Da isoforms	Salmonella enterica subsp. enterica serovar Typhimurium	-	485837	
2.1.3.2	aspartate carbamoyltransferase	301000	-	gel filtration	Pyrococcus abyssi	-	661693	
2.1.3.2	aspartate carbamoyltransferase	320000	-	gel filtration	Vibrio sp.	-	485876	
2.1.3.2	aspartate carbamoyltransferase	340000	-	gel filtration; holoenzyme, gel filtration	Sulfolobus acidocaldarius	Q55338	485879	
2.1.3.2	aspartate carbamoyltransferase	360000	-	-	Pseudomonas fluorescens	-	485865	
