2.6.1.11	acetylornithine transaminase	27000	-	2 * 27000, SDS-PAGE	Klebsiella aerogenes	-	644949	
2.6.1.11	acetylornithine transaminase	31000	-	x * 31000, wild-type and arginine-inducible form are composed of 31000 MW subunits, which are products of 2 different structural genes, high-speed sedimentation equilibrium in 6 M guanidine-HCl, SDS-PAGE	Escherichia coli	-	644950	
2.6.1.11	acetylornithine transaminase	41000	-	calculateed from cDNA	Corynebacterium crenatum	-	722068	
2.6.1.11	acetylornithine transaminase	48000	-	by SDS-PAGE, based on the predicted size of the mature protein	Chlamydomonas reinhardtii	A8J933	703512	
2.6.1.11	acetylornithine transaminase	48800	-	deduced from cDNA	Arabidopsis thaliana	-	723477	
2.6.1.11	acetylornithine transaminase	55000	-	2 * 55000, SDS-PAGE	Pseudomonas aeruginosa	-	644945	
2.6.1.11	acetylornithine transaminase	59000	-	arginine-inducible catabolic enzyme, gel filtration	Klebsiella aerogenes	-	644949	
2.6.1.11	acetylornithine transaminase	61000	-	gel filtration, arginine-inducible enzyme	Escherichia coli	-	644948, 644950	
2.6.1.11	acetylornithine transaminase	105000	-	thin-layer gel filtration, sucrose density gradient centrifugation	Pseudomonas aeruginosa	-	644945	
2.6.1.11	acetylornithine transaminase	119000	-	gel filtration, arginine-repressible enzyme	Escherichia coli	-	644948	
2.6.1.11	acetylornithine transaminase	119000	-	gel filtration, arginine-repressible enzyme; sedimentation equilibrium studies	Escherichia coli	-	644950	
