1.2.1.11	aspartate-semialdehyde dehydrogenase	36000	-	2 * 36000, SDS-PAGE	Arabidopsis thaliana	-	390203	
1.2.1.11	aspartate-semialdehyde dehydrogenase	36000	-	2 * 36000, SDS-PAGE	Arabidopsis thaliana	Q9FVC4	390203	
1.2.1.11	aspartate-semialdehyde dehydrogenase	37000	-	2 * 37000, about, recombinant His-tagged nezyme, SDS-PAGE	Mycobacterium tuberculosis	-	684192	
1.2.1.11	aspartate-semialdehyde dehydrogenase	37000	-	x * 37000, about, recombinant enzyme, SDS-PAGE	Mycobacterium tuberculosis	P9WNX5	655821	
1.2.1.11	aspartate-semialdehyde dehydrogenase	37000	-	x * 37000, SDS-PAGE	Amycolatopsis mediterranei U32	-	390201	
1.2.1.11	aspartate-semialdehyde dehydrogenase	38000	-	2 * 38000, SDS-PAGE	Escherichia coli	-	390183	
1.2.1.11	aspartate-semialdehyde dehydrogenase	38070	-	the expressed and purified monomer protein construct includes the 17-amino-acid sequence RGSHHHHHHGSACELGT between the N-terminal Met and the second amino acid Gly of the native Asd sequence, the total length of this protein is 362 amino acids	Mycobacterium tuberculosis	-	684192	
1.2.1.11	aspartate-semialdehyde dehydrogenase	39000	-	2 * 39000, SDS-PAGE	Salmonella enterica	-	725944	
1.2.1.11	aspartate-semialdehyde dehydrogenase	44000	-	2 * 44000, SDS-PAGE	Paracoccus versutus	-	390190	
1.2.1.11	aspartate-semialdehyde dehydrogenase	45000	-	x * 45000, SDS-PAGE	Streptococcus mutans	-	390192	
1.2.1.11	aspartate-semialdehyde dehydrogenase	75000	-	homodimer in solution, determined by gel filtration; recombinant His-tagged enzyme, gel filtration	Mycobacterium tuberculosis	-	684192	
1.2.1.11	aspartate-semialdehyde dehydrogenase	77500	-	ultracentrifugation	Escherichia coli	-	390183	
1.2.1.11	aspartate-semialdehyde dehydrogenase	160000	-	recombinant His-tagged enzyme, gel filtration	Cryptococcus neoformans var. neoformans	Q5KPK7	741535	
