3.1.3.18	phosphoglycolate phosphatase	27000	-	1 * 27000, SDS-PAGE	Shigella flexneri	-	690294	
3.1.3.18	phosphoglycolate phosphatase	27000	-	1 * 27000, SDS-PAGE	Shigella flexneri	Q83PX1	690294	
3.1.3.18	phosphoglycolate phosphatase	27390	-	calculated from amino acid sequence	Escherichia coli	-	651727	
3.1.3.18	phosphoglycolate phosphatase	31500	-	2 * 31500, SDS-PAGE, Zea mays	Zea mays	-	35338	
3.1.3.18	phosphoglycolate phosphatase	32000	-	2 * 32000, SDS-PAGE	Chlamydomonas reinhardtii	-	652200	
3.1.3.18	phosphoglycolate phosphatase	32000	-	2 * 32000, SDS-PAGE	Chlamydomonas reinhardtii	Q948T5	652200	
3.1.3.18	phosphoglycolate phosphatase	61500	-	polyacrylamide gradient gel electrophoresis, Zea mays	Zea mays	-	35338	
3.1.3.18	phosphoglycolate phosphatase	65000	-	gelfiltration	Chlamydomonas reinhardtii	-	652200	
3.1.3.18	phosphoglycolate phosphatase	65000	-	gelfiltration	Chlamydomonas reinhardtii	Q948T5	652200	
3.1.3.18	phosphoglycolate phosphatase	92000	-	gel filtration, Chlamydomonas reinhardtii	Chlamydomonas reinhardtii	-	35339	
