1.4.1.2	glutamate dehydrogenase	40000	-	6 * 40000, SDS-PAGE	Salinibacter ruber	-	655623	
1.4.1.2	glutamate dehydrogenase	42000	-	6 * 42000, SDS-PAGE	Sporosarcina ureae	-	391580	
1.4.1.2	glutamate dehydrogenase	42500	-	6 * 42500, SDS-PAGE	Clostridium botulinum	-	391566	
1.4.1.2	glutamate dehydrogenase	43000	-	6 * 43000, SDS-PAGE	Pyrococcus sp.	-	391582	
1.4.1.2	glutamate dehydrogenase	43000	-	x * 46015, calculated, x * 43000, SDS-PAGE	Clostridioides difficile	P27346	728039	
1.4.1.2	glutamate dehydrogenase	45000	-	4 * 45000, SDS-PAGE	Chlorella sorokiniana	-	391545	
1.4.1.2	glutamate dehydrogenase	45000	-	6 * 45000, SDS-PAGE	Amphibacillus xylanus	-	391588	
1.4.1.2	glutamate dehydrogenase	46000	-	6 * 46000, SDS-PAGE, 6 * 46587, MALDI-MS, 6 * 46553, sequence analysis	Bacillus subtilis	P39633	672661	
1.4.1.2	glutamate dehydrogenase	46015	-	x * 46015, calculated, x * 43000, SDS-PAGE	Clostridioides difficile	P27346	728039	
1.4.1.2	glutamate dehydrogenase	46553	-	6 * 46000, SDS-PAGE, 6 * 46587, MALDI-MS, 6 * 46553, sequence analysis	Bacillus subtilis	P39633	672661	
1.4.1.2	glutamate dehydrogenase	46587	-	6 * 46000, SDS-PAGE, 6 * 46587, MALDI-MS, 6 * 46553, sequence analysis	Bacillus subtilis	P39633	672661	
1.4.1.2	glutamate dehydrogenase	46905	-	x * 46905, calculated from sequence	Pyrobaculum islandicum	Q9Y8I4	727062	
1.4.1.2	glutamate dehydrogenase	47950	-	x * 54000, SDS-PAGE, x * 47950, sequence analysis	Haloferax mediterranei	-	673495	
1.4.1.2	glutamate dehydrogenase	47950	-	x * 54000, SDS-PAGE, x * 47950, sequence analysis	Haloferax mediterranei	Q977U6	673495	
1.4.1.2	glutamate dehydrogenase	48000	-	6 * 48000, SDS-PAGE	Alicyclobacillus acidocaldarius	-	391578	
1.4.1.2	glutamate dehydrogenase	48000	-	6 * 48000, SDS-PAGE	Thermus thermophilus	-	391584	
1.4.1.2	glutamate dehydrogenase	48000	-	sequence analysis	Entodinium caudatum	-	673715	
1.4.1.2	glutamate dehydrogenase	48000	-	sequence analysis	Entodinium caudatum	Q9TVN3	673715	
1.4.1.2	glutamate dehydrogenase	48200	-	6 * 48200, tagged recombinant enzyme, SDS-PAGE	Pyrobaculum calidifontis	-	724938	
1.4.1.2	glutamate dehydrogenase	48500	-	6 * 48500, SDS-PAGE	Synechocystis sp.	-	391542	
1.4.1.2	glutamate dehydrogenase	54000	-	2 * 54000, SDS-PAGE	Phycomyces blakesleeanus	-	391564	
1.4.1.2	glutamate dehydrogenase	54000	-	x * 54000, SDS-PAGE, x * 47950, sequence analysis	Haloferax mediterranei	-	673495	
1.4.1.2	glutamate dehydrogenase	54000	-	x * 54000, SDS-PAGE, x * 47950, sequence analysis	Haloferax mediterranei	Q977U6	673495	
1.4.1.2	glutamate dehydrogenase	58500	-	4 * 58500, SDS-PAGE	Lemna minor	-	391568	
1.4.1.2	glutamate dehydrogenase	98000	-	gel filtration	Phycomyces blakesleeanus	-	391564	
1.4.1.2	glutamate dehydrogenase	110000	130000	sucrose density gradient sedimentation	Starkeya novella	-	391541	
1.4.1.2	glutamate dehydrogenase	116000	-	4 * 116000, SDS-PAGE	Agaricus bisporus	-	391581	
1.4.1.2	glutamate dehydrogenase	116000	-	4 * 116000, SDS-PAGE	Cyberlindnera jadinii	-	391570	
1.4.1.2	glutamate dehydrogenase	116000	-	4 * 116000, SDS-PAGE	Laccaria bicolor	-	391583	
1.4.1.2	glutamate dehydrogenase	160000	-	2 * 160000, SDS-PAGE	Psychrobacter sp.	-	655253	
