1.1.1.41	isocitrate dehydrogenase (NAD+)	32850	-	IDH IV, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	-	670547	
1.1.1.41	isocitrate dehydrogenase (NAD+)	32850	-	IDH IV, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	O81796	670547	
1.1.1.41	isocitrate dehydrogenase (NAD+)	32850	-	IDH IV, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	P93032	670547	
1.1.1.41	isocitrate dehydrogenase (NAD+)	32850	-	IDH IV, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	Q8LFC0	670547	
1.1.1.41	isocitrate dehydrogenase (NAD+)	32850	-	IDH IV, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	Q8LG77	670547	
1.1.1.41	isocitrate dehydrogenase (NAD+)	32850	-	IDH IV, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	Q945K7	670547	
1.1.1.41	isocitrate dehydrogenase (NAD+)	35910	-	IDH III, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	-	670547	
1.1.1.41	isocitrate dehydrogenase (NAD+)	35910	-	IDH III, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	O81796	670547	
1.1.1.41	isocitrate dehydrogenase (NAD+)	35910	-	IDH III, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	P93032	670547	
1.1.1.41	isocitrate dehydrogenase (NAD+)	35910	-	IDH III, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	Q8LFC0	670547	
1.1.1.41	isocitrate dehydrogenase (NAD+)	35910	-	IDH III, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	Q8LG77	670547	
1.1.1.41	isocitrate dehydrogenase (NAD+)	35910	-	IDH III, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	Q945K7	670547	
1.1.1.41	isocitrate dehydrogenase (NAD+)	36040	-	IDH VI, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	-	670547	
1.1.1.41	isocitrate dehydrogenase (NAD+)	36040	-	IDH VI, without the predicted mitochondrial target peptide, calculated from sequence of amino acids	Arabidopsis thaliana	O81796	670547	
