2.7.2.4	aspartate kinase	17000	-	1 * 17000 + 1 * 43000, alpha and beta subunits, SDS-PAGE	Bacillus subtilis	-	642319	
2.7.2.4	aspartate kinase	17000	-	1 * 17000 + 1 * 43000, SDS-PAGE	Thermus thermophilus	-	642333	
2.7.2.4	aspartate kinase	17000	-	2 * 17000 +2 * 43000, catalytic centre as well as the 3 types of allosteric sites reside on the alpha subunit, beta subunit may function during the folding or maturation of the enzyme, SDS-PAGE	Paenibacillus polymyxa	-	642312	
2.7.2.4	aspartate kinase	17700	-	aspartate kinase beta, calculated from amino acid sequence	Thermus thermophilus	P61489	703647	
2.7.2.4	aspartate kinase	17720	-	beta subunit (Met1-Ala161), calculated from nucleotide sequence; full-length beta subunit (Met1–Ala161) with a His6-tag extension at the C-terminal end, calculated	Thermus thermophilus	P61489	677391	
2.7.2.4	aspartate kinase	18000	-	-	Corynebacterium pekinense	E0AE72	738419	
2.7.2.4	aspartate kinase	18000	-	1 * 18000 + 1 * 45000, Western blot immunoanalysis	Corynebacterium flavescens	-	642328	
2.7.2.4	aspartate kinase	18000	-	alpha2, beta2, 2 * 42700 + 2 * 18000, gel filtration, ultracentrifugation, calculated from nucleotide sequence	Bacillus subtilis	-	660868	
2.7.2.4	aspartate kinase	18000	-	beta subunit, calculated from nucleotide sequence	Thermus thermophilus	-	660868	
2.7.2.4	aspartate kinase	18000	-	SDS-PAGE, recombinant protein, beta-subunit (amino acids 248-255)	Pseudomonas stutzeri	-	722530	
2.7.2.4	aspartate kinase	18145	-	1 * 44108 + 1 * 18145, ask alpha and ask beta, SDS-PAGE	Amycolatopsis lactamdurans	-	642337	
2.7.2.4	aspartate kinase	18500	-	beta subunit, calculated from nucleotide sequence	Bacillus subtilis	-	660868	
2.7.2.4	aspartate kinase	20200	-	AKbeta analytical ultracentrifugation, absence of threonine	Corynebacterium glutamicum	P26512	681433	
2.7.2.4	aspartate kinase	21700	-	aspartate kinase beta, gel filtration	Thermus thermophilus	P61489	703647	
2.7.2.4	aspartate kinase	23000	-	AKbeta, gel filtration; AKbeta gel-filtration chromatography, absence of additives, somewhat larger than the mass of a monomer, addition of lysine causes no change	Corynebacterium glutamicum	P26512	681433	
2.7.2.4	aspartate kinase	33300	-	AKbeta gel-filtration chromatography, addition of threonine induces dimerization	Corynebacterium glutamicum	P26512	681433	
2.7.2.4	aspartate kinase	33800	-	AKbeta in presence with 5 mM L-threonine, gel filtration	Corynebacterium glutamicum	P26512	681433	
2.7.2.4	aspartate kinase	36000	-	AKbeta analytical ultracentrifugation, presence of threonine	Corynebacterium glutamicum	P26512	681433	
2.7.2.4	aspartate kinase	40000	-	6 * 40000, SDS-PAGE	Streptococcus mutans	-	642322	
2.7.2.4	aspartate kinase	42700	-	alpha subunit, calculated from nucleotide sequence	Bacillus subtilis	-	660868	
2.7.2.4	aspartate kinase	42700	-	alpha subunit, calculated from nucleotide sequence	Thermus thermophilus	-	660868	
2.7.2.4	aspartate kinase	43000	-	1 * 17000 + 1 * 43000, alpha and beta subunits, SDS-PAGE	Bacillus subtilis	-	642319	
2.7.2.4	aspartate kinase	43000	-	1 * 17000 + 1 * 43000, SDS-PAGE	Thermus thermophilus	-	642333	
2.7.2.4	aspartate kinase	43000	-	2 * 17000 +2 * 43000, catalytic centre as well as the 3 types of allosteric sites reside on the alpha subunit, beta subunit may function during the folding or maturation of the enzyme, SDS-PAGE	Paenibacillus polymyxa	-	642312	
2.7.2.4	aspartate kinase	43000	-	3 * 43000, SDS-PAGE	Pseudomonas fluorescens	-	642313	
2.7.2.4	aspartate kinase	43000	-	4 * 43000, aspartokinase II, equilibrium sedimentation	Escherichia coli	-	642314	
2.7.2.4	aspartate kinase	43200	-	alpha subunit, calculated from nucleotide sequence	Thermus thermophilus	-	660868	
2.7.2.4	aspartate kinase	43700	-	alpha subunit, calculated from nucleotide sequence	Bacillus subtilis	-	660868	
2.7.2.4	aspartate kinase	43900	-	alpha subunit, calculated from nucleotide sequence	Bacillus subtilis	-	660868	
2.7.2.4	aspartate kinase	43900	-	alpha subunit, calculated from nucleotide sequence	Thermus thermophilus	-	660868	
2.7.2.4	aspartate kinase	44000	-	SDS-PAGE, recombinant protein	Pseudomonas stutzeri	-	722530	
2.7.2.4	aspartate kinase	44108	-	1 * 44108 + 1 * 18145, ask alpha and ask beta, SDS-PAGE	Amycolatopsis lactamdurans	-	642337	
2.7.2.4	aspartate kinase	44300	-	calculated from cDNA	Pseudomonas stutzeri	-	722530	
2.7.2.4	aspartate kinase	45000	-	1 * 18000 + 1 * 45000, Western blot immunoanalysis	Corynebacterium flavescens	-	642328	
2.7.2.4	aspartate kinase	47000	-	-	Corynebacterium pekinense	E0AE72	738419	
2.7.2.4	aspartate kinase	48000	-	4 * 48000, SDS-PAGE	Escherichia coli	-	642311	
2.7.2.4	aspartate kinase	50000	-	SDS-PAGE, recombinant protein	Pseudomonas stutzeri	-	722530	
2.7.2.4	aspartate kinase	52400	-	calculated from cDNA	Pseudomonas stutzeri	-	722530	
2.7.2.4	aspartate kinase	53200	-	gel filtration; monofunctional AK2, proteins are separated on a 10% polyacrylamide (w/v) slab gel under denaturing conditions and stained with Coomassie brilliant blue R-250	Arabidopsis thaliana	O23653	679764	
2.7.2.4	aspartate kinase	53200	-	gel filtration; monofunctional AK2, proteins are separated on a 10% polyacrylamide (w/v) slab gel under denaturing conditions and stained with Coomassie brilliant blue R-250	Arabidopsis thaliana	Q9LYU8	679764	
2.7.2.4	aspartate kinase	53200	-	gel filtration; monofunctional AK2, proteins are separated on a 10% polyacrylamide (w/v) slab gel under denaturing conditions and stained with Coomassie brilliant blue R-250	Arabidopsis thaliana	Q9S702	679764	
2.7.2.4	aspartate kinase	55100	-	gel filtration; monofunctional AK3, proteins are separated on a 10% polyacrylamide (w/v) slab gel under denaturing conditions and stained with Coomassie brilliant blue R-250	Arabidopsis thaliana	O23653	679764	
2.7.2.4	aspartate kinase	55100	-	gel filtration; monofunctional AK3, proteins are separated on a 10% polyacrylamide (w/v) slab gel under denaturing conditions and stained with Coomassie brilliant blue R-250	Arabidopsis thaliana	Q9LYU8	679764	
2.7.2.4	aspartate kinase	55100	-	gel filtration; monofunctional AK3, proteins are separated on a 10% polyacrylamide (w/v) slab gel under denaturing conditions and stained with Coomassie brilliant blue R-250	Arabidopsis thaliana	Q9S702	679764	
2.7.2.4	aspartate kinase	55900	-	gel filtration; monofunctional AK1, proteins are separated on a 10% polyacrylamide (w/v) slab gel under denaturing conditions and stained with Coomassie brilliant blue R-250	Arabidopsis thaliana	O23653	679764	
2.7.2.4	aspartate kinase	55900	-	gel filtration; monofunctional AK1, proteins are separated on a 10% polyacrylamide (w/v) slab gel under denaturing conditions and stained with Coomassie brilliant blue R-250	Arabidopsis thaliana	Q9LYU8	679764	
2.7.2.4	aspartate kinase	55900	-	gel filtration; monofunctional AK1, proteins are separated on a 10% polyacrylamide (w/v) slab gel under denaturing conditions and stained with Coomassie brilliant blue R-250	Arabidopsis thaliana	Q9S702	679764	
2.7.2.4	aspartate kinase	58000	-	dynamic light-scattering, addition up to 4000 mM guanidine-HCl leads to dissociation of the AK dimers into monomers	Methanocaldococcus jannaschii	-	677365	
2.7.2.4	aspartate kinase	58000	-	dynamic light-scattering, addition up to 4000 mM guanidine-HCl leads to dissociation of the AK dimers into monomers	Methanocaldococcus jannaschii	Q57991	677365	
2.7.2.4	aspartate kinase	60000	-	? * 60000, high-speed sedimentation equilibrium in 6.0 mM guanidinium chloride	Escherichia coli	-	642314	
2.7.2.4	aspartate kinase	60700	-	alphabeta, calculated from nucleotide sequence	Bacillus subtilis	-	660868	
2.7.2.4	aspartate kinase	60700	-	alphabeta, calculated from nucleotide sequence	Thermus thermophilus	-	660868	
2.7.2.4	aspartate kinase	61200	-	alphabeta, calculated from nucleotide sequence	Thermus thermophilus	-	660868	
2.7.2.4	aspartate kinase	62200	-	alphabeta, calculated from nucleotide sequence	Bacillus subtilis	-	660868	
2.7.2.4	aspartate kinase	64200	-	alpha2, gel filtration	Bacillus subtilis	-	660868	
2.7.2.4	aspartate kinase	64200	-	alpha2, gel filtration	Thermus thermophilus	-	660868	
2.7.2.4	aspartate kinase	66000	-	4 * 66000, ultracentrifugation	Escherichia coli	-	642314	
2.7.2.4	aspartate kinase	70000	-	gel filtration	Zea mays	-	642327	
2.7.2.4	aspartate kinase	79000	-	second AK isoenzyme, gel filtration	Sorghum bicolor	-	677561	
2.7.2.4	aspartate kinase	80000	-	4 * 80000, aspartokinase-homoserine dehydrogenase complex, sedimentation equlibrium performed on guanidinium chloride dissolved complex	Escherichia coli	-	642310, 642314	
2.7.2.4	aspartate kinase	83000	-	dynamic light-scattering, addition of increasing levels of guanidine-HCl up to 2000 mM causes a decrease in the AK particle size, dissociation into dimers	Methanocaldococcus jannaschii	-	677365	
2.7.2.4	aspartate kinase	83000	-	dynamic light-scattering, addition of increasing levels of guanidine-HCl up to 2000 mM causes a decrease in the AK particle size, dissociation into dimers	Methanocaldococcus jannaschii	Q57991	677365	
2.7.2.4	aspartate kinase	84000	-	4 * 84000, SDS-PAGE	Escherichia coli	-	642314	
2.7.2.4	aspartate kinase	87500	-	4 * 87500, SDS-PAGE	Escherichia coli	-	642310	
2.7.2.4	aspartate kinase	87800	-	alpha2, calculated from nucleotide sequence	Bacillus subtilis	-	660868	
2.7.2.4	aspartate kinase	87800	-	alpha2, calculated from nucleotide sequence	Thermus thermophilus	-	660868	
2.7.2.4	aspartate kinase	88000	-	4 * 88000, gel filtration in 6.0 mM guanidinium chloride	Escherichia coli	-	642314	
2.7.2.4	aspartate kinase	90300	-	alpha2, beta2, gel filtration	Thermus thermophilus	-	660868	
2.7.2.4	aspartate kinase	93000	-	? * 93000, SDS-PAGE	Arabidopsis thaliana	O81852	642340	
2.7.2.4	aspartate kinase	95000	-	aspartokinase II	Brevibacillus brevis	-	642318	
2.7.2.4	aspartate kinase	100000	-	gel filtration	Rhodocyclus tenuis	-	642314	
2.7.2.4	aspartate kinase	100000	-	sucrose density gradient centrifugation, peak 1	Daucus carota	-	642324	
2.7.2.4	aspartate kinase	110000	-	aspartokinase I	Brevibacillus brevis	-	642318	
2.7.2.4	aspartate kinase	115000	-	aspartokinase II, equilibrium sedimentation	Bacillus subtilis	-	642319	
2.7.2.4	aspartate kinase	121400	-	alpha2, beta2, calculated from nucleotide sequence	Bacillus subtilis	-	660868	
2.7.2.4	aspartate kinase	121400	-	alpha2, beta2, calculated from nucleotide sequence	Thermus thermophilus	-	660868	
2.7.2.4	aspartate kinase	122000	-	2 * 122000, ultracentrifugation in TES or HEPES buffer	Escherichia coli	-	642314	
2.7.2.4	aspartate kinase	122400	-	alpha2, beta2, calculated from nucleotide sequence	Thermus thermophilus	-	660868	
2.7.2.4	aspartate kinase	124400	-	alpha2, beta2, calculated from nucleotide sequence	Bacillus subtilis	-	660868	
2.7.2.4	aspartate kinase	126000	-	gel filtration	Pseudomonas putida	-	642314	
2.7.2.4	aspartate kinase	127000	-	aspartokinase III, sedimentation equilibrium	Escherichia coli	-	642314	
