4.3.2.1	argininosuccinate lyase	50000	-	SDS-PAGE	Rattus norvegicus	-	710057	
4.3.2.1	argininosuccinate lyase	50900	-	4 * 50900, recombinant His-tagged enzyme, SDS-PAGE	Mycobacterium tuberculosis	-	728906	
4.3.2.1	argininosuccinate lyase	50900	-	4 * 50900, recombinant His-tagged enzyme, SDS-PAGE	Mycobacterium tuberculosis	P9WPY7	728906	
4.3.2.1	argininosuccinate lyase	51500	-	4 * 51500, calculated	Streptococcus mutans	-	713670	
4.3.2.1	argininosuccinate lyase	51500	-	4 * 51500, calculated	Streptococcus mutans	Q8DVX5	713670	
4.3.2.1	argininosuccinate lyase	51600	-	4 * 51600, deduced from nucleotide sequence	Homo sapiens	-	650800	
4.3.2.1	argininosuccinate lyase	52340	-	the asl open reading frame encodes a protein of 464 amino acids with a calculated mass of 52337 Da	Agaricus bisporus	Q9P870	676120	
4.3.2.1	argininosuccinate lyase	53000	-	4 * 53000, SDS-PAGe, recombinant ASL	Nostoc sp.	-	650920	
4.3.2.1	argininosuccinate lyase	53000	-	4 * 53000, SDS-PAGe, recombinant ASL	Nostoc sp.	Q9LAE5	650920	
4.3.2.1	argininosuccinate lyase	55000	-	x * 55000, SDS-PAGE	Anas platyrhynchos	-	34445	
4.3.2.1	argininosuccinate lyase	215000	-	native PAGE, recombinant ASL	Nostoc sp.	-	650920	
4.3.2.1	argininosuccinate lyase	215000	-	native PAGE, recombinant ASL	Nostoc sp.	Q9LAE5	650920	
4.3.2.1	argininosuccinate lyase	220000	-	gel filtration, recombinant fusion protein	Streptococcus mutans	-	713670	
4.3.2.1	argininosuccinate lyase	220000	-	gel filtration, recombinant fusion protein	Streptococcus mutans	Q8DVX5	713670	
