3.1.3.24	sucrose-phosphate phosphatase	26000	27000	native enzyme, gel filtration	Anabaena sp.	-	653571	
3.1.3.24	sucrose-phosphate phosphatase	26000	27000	native enzyme, gel filtration	Anabaena sp.	Q93M81	653571	
3.1.3.24	sucrose-phosphate phosphatase	28000	-	1 * 28000, native enzyme, SDS-PAGE, 1 * 28034, native enzyme, amino acid sequence calculation, 1 * 32000, recombinant His-tagged enzyme, SDS-PAGE	Anabaena sp.	-	653571	
3.1.3.24	sucrose-phosphate phosphatase	28000	-	1 * 28000, native enzyme, SDS-PAGE, 1 * 28034, native enzyme, amino acid sequence calculation, 1 * 32000, recombinant His-tagged enzyme, SDS-PAGE	Anabaena sp.	Q93M81	653571	
3.1.3.24	sucrose-phosphate phosphatase	28034	-	1 * 28000, native enzyme, SDS-PAGE, 1 * 28034, native enzyme, amino acid sequence calculation, 1 * 32000, recombinant His-tagged enzyme, SDS-PAGE	Anabaena sp.	-	653571	
3.1.3.24	sucrose-phosphate phosphatase	28034	-	1 * 28000, native enzyme, SDS-PAGE, 1 * 28034, native enzyme, amino acid sequence calculation, 1 * 32000, recombinant His-tagged enzyme, SDS-PAGE	Anabaena sp.	Q93M81	653571	
3.1.3.24	sucrose-phosphate phosphatase	32000	-	1 * 28000, native enzyme, SDS-PAGE, 1 * 28034, native enzyme, amino acid sequence calculation, 1 * 32000, recombinant His-tagged enzyme, SDS-PAGE	Anabaena sp.	-	653571	
3.1.3.24	sucrose-phosphate phosphatase	32000	-	1 * 28000, native enzyme, SDS-PAGE, 1 * 28034, native enzyme, amino acid sequence calculation, 1 * 32000, recombinant His-tagged enzyme, SDS-PAGE	Anabaena sp.	Q93M81	653571	
3.1.3.24	sucrose-phosphate phosphatase	46700	-	deduced from sequence	Coffea arabica	-	694409	
3.1.3.24	sucrose-phosphate phosphatase	46700	-	deduced from sequence	Coffea canephora	-	694409	
3.1.3.24	sucrose-phosphate phosphatase	46700	-	deduced from sequence	Coffea canephora	A7IZK6	694409	
3.1.3.24	sucrose-phosphate phosphatase	47213	-	x * 47213, DNA sequence calculation	Zea mays	Q9FQ11	653641	
3.1.3.24	sucrose-phosphate phosphatase	84000	-	4 * 84000, SDS-PAGE	Methylobacillus flagellatus	-	729755	
3.1.3.24	sucrose-phosphate phosphatase	336000	-	gel filtration	Methylobacillus flagellatus	-	729755	
